,Timestamp,rain,temperature,oil_price,subtotal,transaction_count,workforce_type_1,workforce_type_2,workforce_type_3,workforce_type_4,holiday
477,2023-03-04 10:00:00,0.0,3.9,86.18,1001.20,15,1.0,3.0,4.0,0.0,False
478,2023-03-04 11:00:00,0.0,4.2,86.18,1656.41,35,1.0,3.0,4.0,0.0,False
479,2023-03-04 12:00:00,0.0,4.4,86.18,1576.67,32,1.0,3.0,4.0,1.0,False
480,2023-03-04 13:00:00,0.0,4.8,86.18,1873.22,33,1.0,3.0,4.0,1.0,False
481,2023-03-04 14:00:00,0.0,4.8,86.18,1340.64,28,1.0,3.0,4.0,1.0,False
482,2023-03-04 15:00:00,0.0,4.9,86.18,1468.21,24,1.0,3.0,4.0,1.0,False
483,2023-03-04 16:00:00,0.0,4.5,86.18,2225.46,30,1.0,3.0,4.0,1.0,False
484,2023-03-04 17:00:00,0.0,4.1,86.18,2003.64,33,1.0,3.0,4.0,0.0,False
485,2023-03-04 18:00:00,0.0,3.7,86.18,0,0,1.0,3.0,4.0,0.0,False
486,2023-03-05 10:00:00,0.0,4.3,86.18,0,0,1.0,2.0,3.0,0.0,False
487,2023-03-05 11:00:00,0.0,5.8,86.18,565.17,13,1.0,2.0,3.0,0.0,False
488,2023-03-05 12:00:00,0.0,6.3,86.18,1944.40,26,1.0,2.0,3.0,1.0,False
489,2023-03-05 13:00:00,0.0,6.8,86.18,1486.47,26,1.0,2.0,3.0,1.0,False
490,2023-03-05 14:00:00,0.0,8.7,86.18,783.87,23,1.0,2.0,3.0,1.0,False
491,2023-03-05 15:00:00,0.0,8.8,86.18,2396.44,23,1.0,2.0,3.0,1.0,False
492,2023-03-05 16:00:00,0.0,9.0,86.18,765.71,14,1.0,2.0,3.0,1.0,False
493,2023-03-05 17:00:00,0.0,8.0,86.18,2729.40,15,1.0,2.0,3.0,0.0,False
494,2023-03-05 18:00:00,0.0,6.6,86.18,90,1,1.0,2.0,3.0,0.0,False
495,2023-03-06 10:00:00,0.0,5.7,86.18,934.35,9,1.0,3.0,4.0,0.0,False
496,2023-03-06 11:00:00,0.1,5.7,86.18,2764.73,30,1.0,3.0,4.0,0.0,False
497,2023-03-06 12:00:00,0.1,6.5,86.18,6167.44,35,1.0,3.0,4.0,1.0,False
498,2023-03-06 13:00:00,0.0,5.3,86.18,6235.74,40,1.0,3.0,4.0,1.0,False
499,2023-03-06 14:00:00,0.4,5.2,86.18,5116.65,26,1.0,3.0,4.0,1.0,False
500,2023-03-06 15:00:00,0.6,5.7,86.18,8627.17,38,1.0,3.0,4.0,1.0,False
501,2023-03-06 16:00:00,0.8,5.1,86.18,14606.63,57,1.0,3.0,4.0,1.0,False
502,2023-03-06 17:00:00,0.7,4.8,86.18,18306.28,64,1.0,3.0,4.0,0.0,False
503,2023-03-06 18:00:00,0.9,3.8,86.18,7818.36,29,1.0,3.0,4.0,0.0,False
504,2023-03-07 10:00:00,0.0,1.5,83.29,987.17,8,1.0,2.0,3.0,0.0,False
505,2023-03-07 11:00:00,0.0,3.4,83.29,975.54,20,1.0,2.0,3.0,0.0,False
506,2023-03-07 12:00:00,0.0,3.8,83.29,2288.00,27,1.0,2.0,3.0,0.0,False
507,2023-03-07 13:00:00,0.0,4.9,83.29,2937.68,42,1.0,2.0,3.0,0.0,False
508,2023-03-07 14:00:00,0.0,5.1,83.29,3035.33,29,1.0,2.0,3.0,0.0,False
509,2023-03-07 15:00:00,0.0,3.8,83.29,3575.48,28,1.0,2.0,3.0,0.0,False
510,2023-03-07 16:00:00,0.0,4.9,83.29,1453.14,19,1.0,2.0,3.0,0.0,False
511,2023-03-07 17:00:00,0.0,2.1,83.29,986.98,19,1.0,2.0,3.0,0.0,False
512,2023-03-07 18:00:00,0.0,1.0,83.29,176.9,4,1.0,2.0,3.0,0.0,False
513,2023-03-08 10:00:00,0.0,4.2,82.66,930.94,8,1.0,2.0,3.0,0.0,False
514,2023-03-08 11:00:00,0.0,4.5,82.66,1822.25,18,1.0,2.0,3.0,0.0,False
515,2023-03-08 12:00:00,0.0,5.0,82.66,2820.45,29,1.0,2.0,3.0,0.0,False
516,2023-03-08 13:00:00,0.0,4.6,82.66,2077.91,32,1.0,2.0,3.0,0.0,False
517,2023-03-08 14:00:00,0.0,4.4,82.66,1542.73,28,1.0,2.0,3.0,0.0,False
518,2023-03-08 15:00:00,0.0,4.0,82.66,1073.41,18,1.0,2.0,3.0,0.0,False
519,2023-03-08 16:00:00,0.0,3.2,82.66,1068.55,18,1.0,2.0,3.0,0.0,False
520,2023-03-08 17:00:00,0.0,2.9,82.66,1656.96,20,1.0,2.0,3.0,0.0,False
521,2023-03-08 18:00:00,0.0,2.7,82.66,762.42,4,1.0,2.0,3.0,0.0,False
522,2023-03-09 10:00:00,1.4,1.4,81.59,551.1,10,1.0,2.0,3.0,0.0,False
523,2023-03-09 11:00:00,1.2,1.6,81.59,944.92,7,1.0,2.0,3.0,0.0,False
524,2023-03-09 12:00:00,0.8,1.9,81.59,1889.40,17,1.0,2.0,3.0,1.0,False
525,2023-03-09 13:00:00,0.6,2.0,81.59,2648.08,39,1.0,2.0,3.0,1.0,False
526,2023-03-09 14:00:00,0.3,2.2,81.59,1351.70,23,1.0,2.0,3.0,1.0,False
527,2023-03-09 15:00:00,0.4,2.5,81.59,1860.85,17,1.0,2.0,3.0,1.0,False
528,2023-03-09 16:00:00,0.5,2.6,81.59,3154.96,26,1.0,2.0,3.0,1.0,False
529,2023-03-09 17:00:00,1.4,2.9,81.59,1405.20,12,1.0,2.0,3.0,0.0,False
530,2023-03-09 18:00:00,2.2,2.9,81.59,499.15,6,1.0,2.0,3.0,0.0,False
531,2023-03-10 10:00:00,0.0,2.9,0.0,0,0,0.0,0.0,0.0,0.0,False
532,2023-03-10 11:00:00,0.0,3.6,0.0,0,0,0.0,0.0,0.0,0.0,False
533,2023-03-10 12:00:00,0.0,4.2,0.0,0,0,0.0,0.0,0.0,0.0,False
534,2023-03-10 13:00:00,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,False
535,2023-03-10 14:00:00,0.0,4.7,0.0,0,0,0.0,0.0,0.0,0.0,False
536,2023-03-10 15:00:00,0.0,4.6,0.0,0,0,0.0,0.0,0.0,0.0,False
537,2023-03-10 16:00:00,0.0,4.3,0.0,0,0,0.0,0.0,0.0,0.0,False
538,2023-03-10 17:00:00,0.0,3.6,0.0,0,0,0.0,0.0,0.0,0.0,False
539,2023-03-10 18:00:00,0.0,2.8,0.0,0,0,0.0,0.0,0.0,0.0,False
540,2023-03-11 10:00:00,0.3,1.8,0.0,0,0,0.0,0.0,0.0,0.0,False
541,2023-03-11 11:00:00,0.4,1.9,0.0,0,0,0.0,0.0,0.0,0.0,False
542,2023-03-11 12:00:00,0.5,2.1,0.0,0,0,0.0,0.0,0.0,0.0,False
543,2023-03-11 13:00:00,0.9,2.1,0.0,0,0,0.0,0.0,0.0,0.0,False
544,2023-03-11 14:00:00,1.0,2.2,0.0,0,0,0.0,0.0,0.0,0.0,False
545,2023-03-11 15:00:00,0.9,2.2,0.0,0,0,0.0,0.0,0.0,0.0,False
546,2023-03-11 16:00:00,0.5,2.6,0.0,0,0,0.0,0.0,0.0,0.0,False
547,2023-03-11 17:00:00,0.5,3.0,0.0,0,0,0.0,0.0,0.0,0.0,False
548,2023-03-12 10:00:00,0.9,8.4,0.0,0,0,0.0,0.0,0.0,0.0,False
549,2023-03-12 11:00:00,0.9,8.6,0.0,0,0,0.0,0.0,0.0,0.0,False
550,2023-03-12 12:00:00,1.0,9.6,0.0,0,0,0.0,0.0,0.0,0.0,False
551,2023-03-12 13:00:00,0.4,9.7,0.0,0,0,0.0,0.0,0.0,0.0,False
552,2023-03-12 14:00:00,0.3,9.7,0.0,0,0,0.0,0.0,0.0,0.0,False
553,2023-03-12 15:00:00,0.2,9.7,0.0,0,0,0.0,0.0,0.0,0.0,False
554,2023-03-12 16:00:00,0.3,9.6,0.0,0,0,0.0,0.0,0.0,0.0,False
555,2023-03-12 17:00:00,0.5,9.3,0.0,0,0,0.0,0.0,0.0,0.0,False
556,2023-03-13 10:00:00,0.2,6.9,0.0,0,0,0.0,0.0,0.0,0.0,False
557,2023-03-13 11:00:00,0.1,7.2,0.0,0,0,0.0,0.0,0.0,0.0,False
558,2023-03-13 12:00:00,0.0,6.7,0.0,0,0,0.0,0.0,0.0,0.0,False
559,2023-03-13 13:00:00,0.0,6.5,0.0,0,0,0.0,0.0,0.0,0.0,False
560,2023-03-13 14:00:00,0.0,6.0,0.0,0,0,0.0,0.0,0.0,0.0,False
561,2023-03-13 15:00:00,0.0,5.5,0.0,0,0,0.0,0.0,0.0,0.0,False
562,2023-03-13 16:00:00,0.0,5.2,0.0,0,0,0.0,0.0,0.0,0.0,False
563,2023-03-13 17:00:00,0.0,4.8,0.0,0,0,0.0,0.0,0.0,0.0,False
564,2023-03-14 10:00:00,1.1,3.7,0.0,0,0,0.0,0.0,0.0,0.0,False
565,2023-03-14 11:00:00,1.1,3.7,0.0,0,0,0.0,0.0,0.0,0.0,False
566,2023-03-14 12:00:00,1.1,3.7,0.0,0,0,0.0,0.0,0.0,0.0,False
567,2023-03-14 13:00:00,0.0,4.9,0.0,0,0,0.0,0.0,0.0,0.0,False
568,2023-03-14 14:00:00,0.0,4.9,0.0,0,0,0.0,0.0,0.0,0.0,False
569,2023-03-14 15:00:00,0.0,4.9,0.0,0,0,0.0,0.0,0.0,0.0,False
570,2023-03-14 16:00:00,0.0,3.5,0.0,0,0,0.0,0.0,0.0,0.0,False
571,2023-03-14 17:00:00,0.0,3.5,0.0,0,0,0.0,0.0,0.0,0.0,False
572,2023-03-15 10:00:00,1.8,1.2,0.0,0,0,0.0,0.0,0.0,0.0,False
573,2023-03-15 11:00:00,1.8,1.2,0.0,0,0,0.0,0.0,0.0,0.0,False
574,2023-03-15 12:00:00,1.8,1.2,0.0,0,0,0.0,0.0,0.0,0.0,False
575,2023-03-15 13:00:00,3.6,1.5,0.0,0,0,0.0,0.0,0.0,0.0,False
576,2023-03-15 14:00:00,3.6,1.5,0.0,0,0,0.0,0.0,0.0,0.0,False
577,2023-03-15 15:00:00,3.6,1.5,0.0,0,0,0.0,0.0,0.0,0.0,False
578,2023-03-15 16:00:00,3.7,1.9,0.0,0,0,0.0,0.0,0.0,0.0,False
579,2023-03-15 17:00:00,3.7,1.9,0.0,0,0,0.0,0.0,0.0,0.0,False
580,2023-03-16 10:00:00,0.0,2.8,0.0,0,0,0.0,0.0,0.0,0.0,False
581,2023-03-16 11:00:00,0.0,2.8,0.0,0,0,0.0,0.0,0.0,0.0,False
582,2023-03-16 12:00:00,0.0,2.8,0.0,0,0,0.0,0.0,0.0,0.0,False
583,2023-03-16 13:00:00,1.8,2.6,0.0,0,0,0.0,0.0,0.0,0.0,False
584,2023-03-16 14:00:00,1.8,2.4,0.0,0,0,0.0,0.0,0.0,0.0,False
585,2023-03-16 15:00:00,1.8,2.2,0.0,0,0,0.0,0.0,0.0,0.0,False
586,2023-03-16 16:00:00,1.8,2.2,0.0,0,0,0.0,0.0,0.0,0.0,False
587,2023-03-16 17:00:00,1.8,2.2,0.0,0,0,0.0,0.0,0.0,0.0,False
588,2023-03-17 10:00:00,0.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,True
589,2023-03-17 11:00:00,0.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,True
590,2023-03-17 12:00:00,0.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,True
591,2023-03-17 13:00:00,0.0,4.7,0.0,0,0,0.0,0.0,0.0,0.0,True
592,2023-03-17 14:00:00,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,True
593,2023-03-17 15:00:00,0.0,4.1,0.0,0,0,0.0,0.0,0.0,0.0,True
594,2023-03-17 16:00:00,0.0,4.1,0.0,0,0,0.0,0.0,0.0,0.0,True
595,2023-03-17 17:00:00,0.0,4.1,0.0,0,0,0.0,0.0,0.0,0.0,True
